slot_id,entry_hour,exit_hour,day_of_week,is_weekend,occupied
56,15,16,4,0,0
28,14,18,1,0,1
1,22,1,2,0,0
42,16,18,4,0,1
82,19,20,0,0,1
48,12,16,5,1,0
40,0,2,2,0,0
97,7,8,1,0,0
63,4,8,4,0,0
76,5,7,1,0,0
72,22,0,5,1,1
88,19,21,4,0,0
80,13,17,0,0,1
4,21,22,2,0,0
38,22,0,6,1,0
27,10,11,0,0,1
9,5,6,4,0,0
16,10,13,3,0,1
56,12,13,2,0,0
76,11,12,1,0,1
31,21,22,4,0,0
88,1,2,0,0,0
14,20,21,5,1,1
25,2,6,6,1,1
34,22,1,3,0,0
67,3,5,6,1,0
24,16,19,5,1,0
73,21,0,4,0,0
26,5,7,1,0,0
20,6,7,0,0,0
64,14,16,2,0,0
10,10,11,3,0,1
83,23,1,4,0,0
67,2,6,4,0,0
24,5,8,4,0,0
5,1,2,4,0,0
67,13,16,0,0,1
58,8,9,2,0,1
27,17,19,1,0,1
80,18,20,3,0,1
15,11,13,6,1,0
35,12,16,4,0,0
76,11,13,5,1,1
53,11,13,4,0,0
44,17,21,2,0,0
26,8,11,2,0,1
47,16,19,0,0,0
34,20,21,0,0,0
87,15,18,5,1,1
95,16,17,5,1,0
50,20,21,0,0,0
84,23,2,3,0,0
12,7,10,5,1,0
87,10,14,0,0,0
4,23,0,4,0,0
87,1,4,0,0,0
48,7,10,6,1,1
55,11,15,3,0,1
1,20,23,0,0,1
89,0,2,0,0,0
66,22,0,4,0,0
30,12,13,5,1,0
3,21,1,4,0,0
21,20,23,6,1,0
89,16,17,6,1,1
84,13,16,4,0,1
49,13,15,0,0,1
86,15,18,4,0,0
85,16,19,2,0,0
62,5,8,1,0,0
97,6,8,1,0,0
38,0,2,4,0,0
15,14,18,5,1,1
52,19,21,3,0,1
79,20,21,6,1,1
46,17,20,4,0,1
25,12,14,5,1,0
21,23,0,4,0,0
88,1,3,0,0,0
5,18,21,6,1,1
70,14,15,6,1,1
47,11,13,5,1,0
87,14,16,6,1,0
68,17,18,3,0,0
91,13,17,4,0,1
18,5,6,2,0,0
21,11,12,5,1,0
92,19,20,1,0,0
99,22,23,5,1,0
86,5,7,2,0,0
23,8,9,6,1,1
64,3,4,2,0,0
67,16,19,6,1,1
40,1,3,2,0,0
10,15,18,3,0,0
89,23,1,3,0,0
52,13,17,5,1,1
72,7,11,3,0,0
75,13,15,1,0,0
61,1,5,6,1,0
64,15,19,0,0,1
5,3,5,5,1,0
53,0,1,4,0,0
55,22,1,4,0,0
37,19,21,5,1,1
56,13,15,0,0,1
59,7,9,4,0,0
93,2,5,5,1,0
69,4,6,5,1,0
73,5,8,2,0,0
59,21,0,1,0,0
2,7,11,4,0,0
65,5,6,1,0,0
60,5,9,6,1,0
51,3,5,5,1,0
30,6,8,0,0,0
11,23,2,5,1,0
92,18,22,4,0,1
76,6,9,1,0,0
39,2,6,2,0,0
90,7,11,2,0,0
77,0,4,5,1,0
72,0,4,0,0,0
63,13,17,6,1,0
64,5,6,3,0,0
61,9,11,4,0,0
54,13,17,5,1,1
92,3,7,2,0,0
94,5,8,2,0,0
73,15,17,0,0,1
95,20,22,2,0,0
58,0,2,4,0,0
85,5,9,0,0,0
56,8,11,1,0,1
34,14,16,0,0,0
31,11,14,6,1,0
52,2,3,4,0,0
89,10,11,6,1,1
76,14,17,4,0,0
1,2,6,1,0,0
55,13,15,5,1,1
22,1,2,0,0,0
40,3,4,4,0,0
1,18,21,4,0,1
65,11,15,1,0,0
63,1,4,3,0,0
54,16,19,0,0,0
42,2,5,4,0,1
21,9,12,2,0,1
79,15,18,1,0,0
81,21,1,3,0,0
22,8,11,3,0,1
38,10,14,1,0,1
99,20,22,3,0,1
80,14,16,4,0,0
8,2,4,3,0,0
62,15,17,0,0,1
47,20,21,2,0,1
17,20,0,4,0,0
17,20,22,1,0,1
90,11,12,2,0,0
13,22,2,5,1,0
17,4,5,4,0,0
38,6,7,2,0,0
81,8,11,3,0,0
78,20,21,5,1,0
45,17,18,1,0,1
6,20,0,1,0,1
35,7,8,0,0,0
14,11,14,3,0,0
72,19,21,0,0,0
61,1,3,0,0,1
15,9,13,3,0,0
54,18,22,4,0,0
27,8,9,5,1,1
13,23,3,6,1,0
31,7,8,0,0,0
35,23,3,2,0,0
60,23,1,5,1,0
6,23,1,4,0,0
69,0,2,3,0,0
86,5,7,1,0,0
58,11,12,4,0,0
49,23,0,0,0,0
23,18,19,2,0,0
89,16,18,5,1,0
34,1,4,3,0,0
26,10,12,1,0,0
47,17,19,5,1,0
5,22,1,2,0,0
90,21,0,6,1,1
20,10,14,1,0,1
6,17,19,3,0,1
70,7,10,5,1,0
59,14,18,4,0,0
64,8,11,0,0,0
18,14,17,3,0,1
4,6,10,2,0,0
17,19,21,4,0,1
14,12,16,5,1,1
78,12,14,1,0,0
13,0,3,4,0,0
7,19,23,4,0,1
44,3,4,2,0,0
15,23,2,0,0,0
19,3,7,6,1,0
63,3,6,4,0,0
35,12,16,4,0,0
81,1,3,0,0,0
35,22,23,0,0,0
19,14,17,1,0,0
20,3,4,5,1,0
100,5,7,1,0,0
35,2,6,0,0,0
32,6,7,6,1,0
48,5,9,3,0,0
44,2,4,0,0,0
24,3,6,1,0,0
61,9,11,2,0,0
17,20,21,2,0,0
71,8,9,5,1,1
50,5,6,4,0,0
65,19,23,6,1,1
99,10,13,2,0,1
32,6,7,1,0,0
36,17,18,2,0,0
13,3,4,6,1,0
70,4,6,6,1,1
58,3,4,3,0,0
14,3,5,0,0,0
37,12,13,0,0,0
79,15,17,1,0,0
68,13,17,4,0,0
40,10,14,6,1,1
59,1,3,0,0,0
80,21,0,2,0,0
92,13,16,6,1,1
16,23,1,3,0,0
62,23,3,4,0,0
4,6,8,4,0,0
45,10,13,4,0,0
90,3,5,0,0,0
28,6,10,5,1,1
96,15,18,4,0,0
66,5,8,1,0,1
31,5,6,2,0,0
3,1,2,5,1,0
8,23,2,3,0,0
24,7,10,2,0,0
15,6,8,1,0,0
43,23,3,1,0,0
31,13,16,6,1,0
73,8,12,5,1,1
45,14,17,2,0,1
66,21,1,0,0,0
8,17,18,6,1,1
71,11,14,1,0,0
57,22,0,4,0,0
80,18,22,3,0,0
99,12,15,3,0,0
30,6,7,1,0,0
74,9,10,4,0,1
18,9,10,2,0,1
69,1,2,3,0,0
93,13,16,4,0,1
39,12,14,4,0,1
60,21,1,0,0,0
98,5,7,1,0,0
43,8,12,4,0,1
45,12,14,6,1,1
23,8,11,2,0,1
69,12,15,3,0,1
94,4,8,6,1,1
6,13,16,0,0,1
56,4,8,2,0,0
4,8,10,3,0,1
93,7,10,1,0,0
23,6,9,2,0,1
6,7,11,3,0,0
32,21,1,0,0,0
18,2,6,6,1,0
15,22,2,3,0,0
40,23,0,4,0,0
96,14,18,0,0,1
73,7,8,2,0,0
74,0,2,5,1,0
84,6,10,1,0,1
6,18,19,6,1,1
63,1,2,0,0,0
67,13,14,6,1,1
11,17,20,0,0,0
43,14,15,0,0,1
17,13,17,3,0,0
96,23,3,4,0,0
4,18,22,5,1,1
63,18,19,1,0,0
68,21,22,6,1,0
81,16,19,1,0,0
41,21,23,4,0,0
83,18,21,3,0,1
5,15,19,3,0,0
32,19,23,4,0,0
86,18,22,6,1,1
70,0,3,4,0,0
35,18,22,2,0,1
22,6,10,3,0,0
65,22,2,6,1,1
84,10,11,0,0,1
22,4,6,1,0,0
11,16,17,3,0,0
77,10,11,4,0,0
3,23,1,0,0,0
9,7,9,2,0,0
60,9,12,5,1,1
76,11,13,2,0,1
87,9,12,0,0,0
14,12,15,6,1,1
97,17,18,6,1,1
18,9,13,0,0,1
73,18,19,6,1,0
23,19,20,4,0,0
74,16,18,6,1,0
83,19,21,5,1,0
47,15,18,4,0,0
69,4,7,1,0,0
47,2,5,6,1,0
87,14,16,5,1,1
30,1,4,5,1,0
25,12,15,1,0,1
28,21,23,2,0,0
98,7,11,0,0,0
25,22,23,2,0,0
74,16,18,6,1,0
78,3,6,6,1,0
58,18,19,4,0,0
94,21,23,3,0,0
41,8,9,6,1,1
25,22,23,6,1,1
78,14,18,4,0,0
99,8,11,3,0,1
48,23,1,0,0,0
98,20,23,0,0,1
10,8,12,5,1,1
99,13,17,0,0,0
75,22,0,1,0,0
11,20,22,1,0,1
85,15,19,3,0,0
21,23,1,2,0,0
86,22,23,5,1,0
45,16,17,2,0,0
7,12,16,3,0,1
81,8,11,1,0,0
64,14,16,4,0,0
64,6,8,6,1,0
2,0,1,5,1,1
76,0,2,3,0,0
42,4,7,2,0,0
82,23,1,3,0,0
54,8,10,3,0,1
75,11,12,0,0,0
16,5,7,1,0,0
18,12,16,5,1,1
99,7,11,0,0,0
59,14,17,1,0,0
90,5,8,3,0,0
16,5,8,1,0,0
6,3,6,2,0,0
57,10,11,5,1,1
47,20,22,0,0,0
48,17,18,5,1,1
42,2,5,3,0,0
76,2,4,2,0,0
60,11,15,1,0,0
77,20,21,6,1,0
4,20,22,1,0,0
2,5,9,2,0,0
90,20,0,6,1,1
59,5,8,1,0,0
27,7,11,0,0,0
27,14,18,4,0,0
79,17,20,1,0,1
72,19,21,3,0,1
7,15,17,1,0,1
63,5,8,5,1,0
46,20,21,3,0,0
63,16,19,1,0,1
12,8,10,1,0,1
13,18,19,3,0,0
43,17,20,0,0,1
17,22,0,6,1,1
63,4,6,6,1,0
81,5,7,4,0,0
36,11,15,4,0,0
85,10,14,6,1,0
8,15,16,0,0,0
69,19,20,1,0,1
90,16,17,4,0,1
80,19,23,0,0,0
36,8,9,0,0,1
28,0,2,4,0,0
93,2,4,6,1,1
47,20,21,3,0,1
76,22,23,2,0,0
30,8,12,6,1,1
23,21,23,3,0,1
16,18,21,6,1,1
14,12,15,1,0,0
74,22,2,3,0,0
71,13,17,5,1,1
52,19,23,2,0,1
37,18,20,6,1,1
29,22,23,2,0,0
67,6,7,0,0,1
15,3,7,5,1,1
100,11,13,1,0,0
47,22,1,0,0,0
46,13,17,3,0,0
52,1,3,3,0,1
19,0,4,4,0,0
77,17,19,0,0,1
21,19,21,5,1,1
64,7,11,0,0,0
37,2,3,0,0,0
27,5,9,0,0,0
55,21,22,2,0,0
29,12,13,4,0,0
20,8,11,6,1,0
25,8,10,1,0,1
70,19,23,1,0,0
63,8,10,1,0,1
36,14,17,2,0,0
2,12,13,4,0,0
22,21,1,5,1,0
96,15,17,4,0,0
16,1,4,2,0,0
18,13,14,5,1,0
69,5,6,0,0,1
54,1,3,3,0,0
100,7,8,0,0,0
30,3,6,1,0,0
45,20,21,0,0,0
19,23,3,2,0,0
87,13,17,1,0,0
34,10,12,3,0,0
13,23,2,5,1,0
43,13,14,5,1,1
62,11,12,1,0,0
93,15,16,6,1,0
100,5,9,6,1,0
22,19,22,0,0,1
52,0,1,6,1,0
52,11,13,4,0,1
36,6,9,4,0,0
73,7,10,5,1,0
19,8,9,4,0,0
38,1,5,1,0,0
70,16,19,4,0,0
79,19,21,2,0,1
57,12,15,5,1,1
20,4,8,3,0,1
9,9,11,4,0,1
32,11,15,2,0,1
4,16,17,2,0,0
50,20,23,1,0,1
82,5,7,5,1,0
5,2,6,1,0,0
20,14,15,3,0,1
87,6,8,3,0,0
75,5,8,0,0,0
37,3,6,3,0,0
22,18,22,5,1,1
58,4,6,6,1,0
68,2,3,6,1,0
93,8,9,5,1,0
44,5,6,1,0,1
34,12,16,2,0,0
77,21,22,0,0,0
42,19,21,6,1,1
9,3,7,6,1,0
95,1,4,3,0,0
7,3,7,2,0,0
68,7,11,1,0,1
19,12,16,4,0,0
94,9,11,0,0,1
31,17,20,5,1,0
35,8,11,2,0,1
57,0,4,1,0,0
85,12,16,1,0,1
61,17,21,0,0,0
31,14,16,0,0,0
83,1,3,3,0,0
95,10,11,3,0,1
53,13,16,5,1,1
32,21,22,5,1,0
66,14,15,0,0,0
59,13,17,0,0,1
10,15,17,2,0,0
2,22,23,3,0,0
66,14,15,1,0,0
60,18,19,6,1,1
88,8,12,6,1,0
17,4,8,6,1,0
96,4,6,3,0,0
16,10,11,3,0,1
16,19,20,0,0,1
46,23,1,6,1,1
39,3,5,0,0,0
31,19,21,3,0,0
88,17,20,4,0,0
1,2,4,4,0,0
11,3,7,5,1,0
85,13,16,3,0,0
4,6,8,6,1,1
71,7,11,4,0,0
26,23,1,5,1,0
50,15,17,5,1,0
12,19,22,3,0,0
95,14,18,5,1,1
81,6,7,0,0,0
97,16,18,0,0,0
75,21,0,0,0,0
92,21,1,1,0,1
96,21,23,0,0,1
65,11,12,6,1,1
47,17,21,0,0,0
92,23,3,3,0,0
53,13,16,4,0,1
71,14,16,6,1,1
2,14,16,4,0,0
24,4,8,0,0,0
4,15,17,0,0,1
19,4,8,0,0,0
26,1,2,5,1,0
75,19,22,3,0,1
40,8,10,3,0,1
50,21,23,3,0,1
43,8,11,4,0,1
75,3,4,6,1,0
67,14,15,6,1,1
12,10,11,1,0,1
67,0,1,4,0,0
27,17,18,3,0,1
54,0,4,2,0,0
66,7,9,1,0,1
49,15,17,0,0,0
16,21,23,5,1,0
2,17,21,4,0,0
60,21,0,5,1,1
54,8,9,1,0,0
30,11,14,6,1,1
84,18,19,2,0,1
38,17,18,1,0,1
28,4,7,4,0,0
25,1,3,3,0,0
96,6,10,0,0,0
10,9,12,3,0,1
60,14,16,3,0,0
42,6,7,4,0,0
40,4,6,3,0,0
97,14,15,3,0,0
77,19,20,4,0,0
42,19,21,4,0,0
47,14,15,2,0,1
37,9,13,3,0,1
80,23,1,1,0,0
22,13,16,6,1,1
57,9,10,0,0,0
84,16,17,5,1,1
27,20,0,0,0,1
41,13,17,4,0,1
80,1,4,5,1,0
34,15,16,4,0,0
32,12,15,6,1,0
90,8,11,6,1,1
89,6,7,2,0,0
66,15,18,3,0,0
12,9,12,4,0,1
40,23,3,6,1,1
73,21,1,4,0,0
76,8,11,0,0,1
90,21,22,3,0,1
73,22,2,2,0,0
10,6,9,6,1,0
96,15,17,4,0,1
98,8,10,4,0,1
48,23,2,4,0,0
20,16,18,0,0,0
39,19,23,6,1,0
60,6,7,4,0,0
66,10,13,4,0,1
65,7,11,0,0,0
51,6,7,4,0,0
36,18,20,3,0,1
24,19,21,3,0,1
27,11,13,0,0,0
2,6,8,3,0,0
31,7,11,5,1,1
57,6,10,5,1,0
78,5,6,5,1,0
66,8,11,2,0,1
29,12,13,4,0,1
15,6,9,2,0,0
12,7,9,3,0,1
28,21,23,0,0,1
84,16,18,5,1,0
24,16,18,0,0,0
21,15,19,2,0,1
10,21,22,3,0,0
78,1,4,6,1,0
18,7,10,4,0,0
88,16,20,6,1,1
14,12,14,3,0,1
34,17,18,5,1,1
58,23,1,3,0,0
76,21,1,0,0,0
22,9,12,1,0,0
70,1,5,5,1,0
36,1,4,6,1,0
45,13,14,4,0,0
36,15,18,5,1,0
22,6,7,5,1,0
78,20,22,4,0,1
80,20,22,6,1,0
61,23,3,5,1,0
100,11,12,0,0,0
56,22,0,3,0,1
89,13,14,0,0,0
96,3,5,3,0,0
33,3,5,1,0,0
45,17,20,5,1,1
36,2,6,1,0,0
20,0,3,2,0,0
18,16,17,6,1,0
38,6,8,3,0,0
67,15,19,0,0,0
23,4,6,0,0,1
96,18,20,5,1,1
16,6,9,0,0,1
59,13,14,2,0,1
69,1,5,4,0,0
68,2,6,0,0,0
21,16,20,5,1,0
78,15,16,1,0,0
95,7,11,6,1,1
78,17,18,0,0,1
70,14,18,0,0,1
12,6,8,0,0,0
16,8,9,5,1,1
81,5,8,6,1,0
87,17,21,4,0,1
14,17,20,0,0,0
61,23,0,4,0,0
71,13,15,4,0,0
46,13,16,6,1,1
32,13,16,6,1,1
15,3,5,2,0,0
44,3,5,1,0,0
17,14,15,0,0,1
41,14,18,0,0,1
54,17,20,0,0,1
44,13,16,4,0,0
98,0,1,6,1,0
5,9,13,3,0,0
27,19,20,1,0,0
87,9,12,5,1,0
78,9,12,0,0,0
79,23,1,3,0,0
43,1,3,3,0,0
97,7,11,6,1,1
31,0,3,3,0,0
99,0,3,1,0,0
17,3,5,3,0,0
92,6,7,5,1,0
83,8,9,0,0,1
54,15,18,5,1,0
62,4,7,0,0,0
87,1,5,2,0,0
32,22,2,4,0,0
40,10,12,3,0,1
13,17,20,5,1,0
84,18,19,4,0,1
35,12,16,4,0,0
5,23,1,4,0,0
73,10,12,4,0,1
29,19,20,4,0,1
70,18,22,0,0,1
25,16,17,1,0,0
95,4,6,3,0,0
22,12,15,3,0,0
66,19,20,0,0,1
45,0,2,5,1,1
69,9,12,0,0,1
91,7,10,6,1,1
89,23,3,4,0,0
72,7,11,1,0,0
1,18,20,3,0,0
84,5,6,5,1,0
44,11,14,2,0,0
87,6,10,0,0,0
96,15,19,2,0,1
75,8,9,3,0,1
39,20,0,0,0,0
54,21,23,3,0,0
88,9,10,0,0,1
75,9,12,5,1,0
29,9,11,3,0,1
54,19,22,6,1,1
90,15,18,2,0,0
16,0,4,1,0,0
99,16,18,5,1,0
20,20,22,6,1,1
46,13,14,5,1,1
67,18,20,0,0,1
65,20,21,2,0,0
58,20,22,3,0,0
53,16,19,2,0,0
1,13,14,5,1,1
81,7,9,0,0,0
66,20,21,2,0,1
29,20,0,6,1,1
84,8,12,3,0,0
70,7,8,4,0,1
8,12,13,5,1,1
29,16,19,1,0,0
51,18,20,1,0,0
33,6,10,5,1,1
3,16,20,4,0,0
60,0,2,0,0,0
35,4,8,2,0,0
69,5,9,2,0,0
91,1,2,4,0,0
76,15,19,6,1,0
84,21,1,4,0,1
20,4,8,3,0,0
73,4,6,3,0,1
39,11,14,1,0,0
4,2,3,0,0,0
19,15,18,0,0,0
91,5,9,6,1,0
45,14,18,4,0,0
43,14,18,1,0,0
13,15,18,1,0,0
13,19,21,3,0,0
60,12,14,2,0,1
57,11,12,6,1,1
86,9,12,0,0,0
92,13,15,6,1,0
52,1,2,1,0,0
53,2,6,3,0,0
86,8,12,3,0,1
43,10,11,3,0,1
83,10,12,6,1,1
72,21,0,2,0,0
72,9,10,1,0,1
42,13,15,4,0,0
90,8,9,4,0,1
26,19,21,3,0,1
23,20,0,3,0,0
43,9,10,2,0,1
77,21,0,3,0,0
28,8,9,5,1,1
9,4,8,1,0,0
20,7,11,3,0,0
56,10,12,3,0,0
83,0,4,1,0,0
39,20,22,0,0,1
51,9,13,5,1,1
12,0,2,5,1,0
79,21,0,4,0,0
95,6,8,3,0,0
55,13,15,1,0,1
78,4,7,4,0,0
11,16,18,6,1,0
26,21,23,6,1,0
42,20,23,2,0,1
27,5,9,6,1,0
11,15,16,6,1,0
38,10,12,0,0,1
98,9,13,3,0,0
43,14,15,0,0,1
19,6,9,3,0,0
64,22,0,3,0,0
6,1,3,3,0,1
46,11,14,0,0,1
42,18,20,5,1,1
92,11,12,2,0,1
65,15,16,5,1,1
99,5,8,1,0,0
72,2,4,1,0,0
59,1,5,6,1,0
52,19,21,5,1,0
47,4,7,2,0,0
7,10,14,6,1,0
11,2,3,2,0,0
61,2,3,3,0,0
68,21,1,3,0,0
25,4,8,1,0,0
12,21,0,3,0,0
26,22,0,6,1,0
12,10,11,3,0,1
43,2,4,2,0,0
51,12,13,0,0,1
37,20,22,5,1,0
46,7,8,4,0,0
53,19,21,4,0,1
88,9,12,3,0,1
80,1,2,3,0,0
13,3,6,5,1,0
89,17,18,4,0,1
54,18,19,2,0,0
57,3,4,4,0,0
4,19,21,4,0,0
75,8,9,6,1,1
96,15,18,4,0,0
49,5,7,3,0,0
7,3,5,6,1,0
11,8,9,3,0,0
92,12,16,5,1,1
54,8,10,4,0,0
87,5,6,3,0,0
45,20,23,5,1,0
23,18,22,4,0,0
28,13,15,2,0,1
57,20,0,3,0,1
26,14,16,0,0,0
25,2,6,5,1,1
54,4,8,3,0,0
29,20,23,2,0,1
83,17,21,2,0,0
97,13,16,3,0,0
36,15,16,1,0,0
14,13,15,5,1,1
78,8,11,4,0,0
35,14,16,4,0,0
30,6,9,2,0,1
92,13,15,3,0,1
17,5,8,1,0,0
67,20,22,5,1,0
80,14,15,0,0,0
30,19,21,4,0,0
93,7,8,6,1,0
45,1,2,5,1,1
79,7,8,5,1,1
89,0,4,1,0,0
51,16,18,5,1,0
47,18,22,4,0,0
53,4,8,3,0,0
64,21,23,4,0,0
38,19,20,0,0,0
64,15,19,3,0,1
87,6,10,2,0,1
89,6,9,1,0,0
7,17,19,4,0,1
22,17,21,3,0,1
81,1,3,5,1,0
82,14,16,3,0,0
41,13,17,4,0,1
74,17,19,2,0,0
10,8,9,4,0,1
57,13,17,2,0,1
7,4,8,5,1,0
50,10,14,4,0,0
91,7,10,3,0,1
52,4,7,0,0,0
33,10,13,0,0,1
1,4,7,5,1,0
53,16,20,6,1,0
60,21,22,6,1,0
34,3,5,3,0,0
4,14,16,0,0,0
17,18,22,5,1,1
4,21,22,2,0,0
43,1,3,3,0,0
90,23,0,6,1,0
4,16,20,2,0,0
1,11,14,3,0,0
71,23,0,2,0,0
94,16,18,2,0,0
50,9,11,0,0,0
73,17,19,3,0,0
61,18,21,4,0,0
35,17,18,0,0,1
8,12,13,2,0,1
24,13,15,2,0,0
83,23,0,6,1,0
36,15,17,4,0,0
50,17,18,6,1,1
43,17,20,4,0,1
27,15,18,2,0,0
32,16,20,4,0,0
78,6,10,1,0,0
18,11,15,6,1,1
28,1,2,6,1,0
29,9,12,0,0,1
16,4,7,3,0,0
99,20,23,6,1,0
47,2,4,4,0,0
59,18,19,4,0,1
31,12,13,1,0,1
4,11,15,3,0,0
37,2,4,1,0,0
17,5,7,3,0,0
39,13,16,6,1,0
48,3,7,6,1,0
46,12,13,0,0,0
90,18,20,4,0,0
48,17,20,0,0,0
39,2,3,3,0,0
4,19,22,4,0,1
30,5,6,6,1,1
30,15,18,1,0,1
22,19,20,6,1,0
75,23,3,6,1,0
66,2,3,2,0,0
12,11,12,1,0,0
94,18,19,2,0,1
36,18,21,1,0,0
18,23,1,3,0,0
90,3,4,0,0,0
53,0,1,2,0,0
71,1,5,3,0,0
1,12,13,0,0,0
58,12,16,0,0,1
90,1,2,4,0,0
87,18,21,6,1,0
90,21,23,4,0,1
6,23,1,6,1,1
70,15,17,4,0,0
44,11,14,2,0,0
72,0,4,2,0,0
24,8,10,6,1,1
86,16,19,0,0,0
19,9,12,2,0,1
18,17,18,0,0,1
95,18,22,3,0,1
30,6,9,1,0,0
42,18,22,0,0,1
33,23,1,0,0,0
74,14,16,3,0,1
12,8,10,6,1,1
94,9,10,4,0,1
27,22,23,5,1,0
39,19,23,6,1,1
9,19,23,4,0,0
21,3,4,4,0,0
76,5,8,6,1,0
29,3,7,6,1,0
33,4,8,0,0,0
62,8,10,0,0,0
15,11,15,2,0,1
2,22,2,2,0,0
52,7,10,1,0,0
44,20,0,1,0,1
54,4,7,5,1,0
18,10,12,6,1,0
3,22,23,2,0,1
7,10,12,6,1,1
43,12,15,0,0,0
82,13,16,3,0,0
38,7,11,2,0,0
37,17,21,0,0,0
58,18,19,6,1,1
33,11,14,2,0,0
59,11,14,4,0,0
95,17,19,2,0,0
11,9,10,6,1,1
68,6,8,6,1,1
82,17,21,5,1,0
68,11,15,6,1,1
98,13,15,4,0,0
93,14,18,0,0,0
88,15,17,4,0,0
22,1,4,2,0,0
66,17,20,4,0,0
44,11,15,5,1,1
6,15,16,3,0,0
42,12,15,4,0,0
25,19,23,6,1,0
57,16,17,5,1,1
85,17,21,4,0,1
55,2,4,1,0,0
16,22,2,3,0,0
95,9,11,0,0,1
14,0,3,6,1,0
39,5,8,5,1,0
28,2,6,4,0,0
96,18,19,3,0,0
92,3,7,0,0,1
51,19,23,3,0,0
49,22,1,5,1,0
9,2,5,1,0,0
58,7,11,5,1,0
45,7,10,5,1,0
22,6,8,0,0,1
32,1,5,0,0,0
69,20,23,4,0,0
87,5,9,2,0,0
69,15,18,5,1,1
42,9,11,0,0,0
53,3,5,5,1,0
96,12,16,5,1,1
59,9,11,0,0,0
74,20,22,1,0,0
39,13,16,1,0,0
15,8,12,5,1,0
71,10,13,1,0,1
29,22,1,5,1,0
3,17,18,4,0,0
83,10,12,0,0,0
10,16,19,5,1,0
92,1,4,1,0,0
29,2,5,1,0,0
79,10,12,3,0,1
35,17,19,3,0,0
6,2,4,6,1,0
12,14,18,1,0,0
38,10,13,6,1,1
77,10,12,6,1,0
93,19,22,6,1,1
19,10,14,4,0,1
67,18,19,2,0,1
8,0,4,5,1,0
8,4,6,3,0,0
84,9,11,5,1,1
47,9,13,3,0,1
4,13,16,0,0,0
51,1,3,0,0,0
85,3,5,1,0,0
67,1,5,0,0,0
45,17,20,0,0,1
8,12,16,2,0,0
87,18,22,6,1,1
16,4,7,4,0,0
77,19,22,1,0,0
67,1,2,2,0,0
9,10,14,1,0,0
60,17,20,4,0,0
78,5,7,1,0,0
77,22,23,5,1,1
71,9,13,5,1,1
15,21,0,5,1,0
71,22,23,0,0,0
98,16,17,4,0,0
41,21,23,2,0,1
22,10,11,2,0,1
24,18,22,3,0,1
44,16,19,2,0,0
1,23,0,6,1,0
10,3,4,5,1,0
80,23,3,6,1,0
72,13,15,6,1,0
56,19,21,5,1,1
89,3,6,3,0,0
50,13,17,0,0,0
12,3,5,2,0,0
89,5,8,4,0,0
81,8,11,3,0,0
60,20,22,2,0,1
26,11,15,0,0,1
78,7,8,6,1,1
41,23,1,4,0,0
36,3,4,4,0,1
23,4,5,6,1,0
43,5,9,0,0,0
6,4,8,2,0,0
69,18,21,6,1,1
43,7,11,1,0,0
25,8,11,2,0,1
18,14,16,6,1,1
62,3,4,6,1,1
13,8,12,3,0,1
43,6,8,3,0,0
78,7,10,2,0,0
28,14,18,5,1,1
18,18,19,3,0,1
59,14,16,1,0,1
60,4,8,5,1,0
63,18,22,1,0,1
57,6,8,4,0,0
92,5,8,3,0,0
51,18,21,6,1,0
56,16,20,5,1,1
27,9,12,2,0,0
32,18,21,5,1,0
9,10,12,6,1,1
96,14,17,4,0,0
84,9,12,1,0,1
92,10,12,4,0,1
97,22,2,0,0,0
68,2,6,3,0,0
46,2,4,2,0,0
98,17,18,1,0,0
67,10,12,4,0,1
26,19,20,2,0,1
8,21,0,3,0,0
6,17,21,6,1,1
80,14,15,2,0,0
24,6,7,3,0,0
48,9,12,3,0,1
94,20,0,3,0,1
45,22,1,4,0,0
13,19,23,6,1,1
69,9,13,3,0,0
25,12,15,2,0,0
20,14,15,6,1,1
82,22,0,0,0,0
82,17,21,2,0,0
66,22,2,4,0,0
74,3,5,3,0,1
45,19,21,6,1,1
47,16,19,0,0,0
63,2,6,4,0,0
76,20,23,1,0,1
77,20,22,1,0,1
55,1,4,1,0,0
75,3,7,0,0,0
19,0,1,6,1,0
35,14,15,2,0,1
53,0,4,0,0,0
26,5,8,6,1,0
14,6,8,0,0,0
45,18,20,6,1,0
44,11,12,0,0,0
88,0,3,1,0,0
65,6,8,5,1,0
51,18,20,6,1,0
43,12,16,6,1,1
86,11,14,6,1,0
23,11,14,2,0,0
56,21,23,5,1,0
19,12,15,5,1,0
82,13,16,0,0,1
76,21,0,2,0,0
55,11,15,5,1,1
92,19,21,3,0,1
92,11,12,0,0,0
60,5,8,0,0,0
59,9,11,0,0,1
33,19,20,3,0,0
19,23,3,3,0,0
28,8,10,1,0,1
52,1,5,4,0,0
49,6,8,2,0,0
37,8,12,4,0,0
26,11,13,0,0,0
99,4,8,5,1,1
98,0,1,0,0,0
99,21,23,5,1,1
40,14,15,1,0,1
80,7,10,6,1,0
38,0,1,4,0,0
77,17,19,6,1,1
87,12,13,6,1,0
54,0,2,0,0,0
22,4,8,4,0,0
16,17,20,1,0,0
28,15,16,4,0,0
35,9,12,5,1,1
60,3,4,2,0,0
45,0,2,6,1,0
46,22,23,1,0,0
72,7,10,4,0,0
55,4,5,0,0,0
